Transaction_ID,City,Date,Card_Type,Expense_Type,Gender,Amount
12092,"Mumbai, India",2015-01-03,Signature,Food,Female,188195
12093,"Bengaluru, India",2013-11-06,Platinum,Food,Female,123752
12094,"Ahmedabad, India",2015-04-18,Silver,Bills,Male,110755
12095,"Ahmedabad, India",2014-04-17,Platinum,Fuel,Male,168815
12096,"Ahmedabad, India",2014-11-11,Gold,Entertainment,Female,224525
12097,"Bengaluru, India",2014-07-09,Platinum,Entertainment,Female,224795
12098,"Delhi, India",2015-01-17,Silver,Bills,Female,270558
12099,"Mumbai, India",2013-12-15,Signature,Entertainment,Female,282698
12100,"Mumbai, India",2014-04-27,Gold,Fuel,Female,297158
12101,"Mumbai, India",2015-03-02,Silver,Fuel,Female,128914
12102,"Bengaluru, India",2015-01-05,Platinum,Fuel,Female,170863
12103,"Ahmedabad, India",2013-11-03,Gold,Entertainment,Female,1844
12104,"Mumbai, India",2015-04-18,Signature,Fuel,Female,122519
12105,"Ahmedabad, India",2013-10-18,Platinum,Grocery,Female,130626
12106,"Delhi, India",2015-04-07,Gold,Food,Female,1350
12107,"Ahmedabad, India",2014-05-07,Silver,Entertainment,Male,188283
12108,"Ahmedabad, India",2015-03-30,Signature,Entertainment,Female,101551
12109,"Mumbai, India",2015-02-07,Silver,Bills,Female,226491
12110,"Delhi, India",2013-12-19,Gold,Entertainment,Female,105230
12111,"Bengaluru, India",2014-02-08,Silver,Bills,Female,251935
12112,"Mumbai, India",2014-09-15,Gold,Fuel,Female,57748
12113,"Delhi, India",2015-03-11,Gold,Entertainment,Female,213707
12114,"Mumbai, India",2013-11-03,Silver,Food,Male,270276
12115,"Ahmedabad, India",2015-02-20,Gold,Entertainment,Male,113919
12116,"Ahmedabad, India",2015-05-15,Signature,Grocery,Male,61661
12117,"Delhi, India",2014-10-03,Signature,Bills,Male,70520
12118,"Ahmedabad, India",2015-01-14,Platinum,Bills,Female,196929
12119,"Delhi, India",2014-02-22,Silver,Fuel,Female,231681
12120,"Bengaluru, India",2014-07-26,Gold,Fuel,Male,88526
12121,"Ahmedabad, India",2014-11-15,Silver,Food,Female,94891
12122,"Ahmedabad, India",2014-04-09,Silver,Fuel,Male,150471
12123,"Mumbai, India",2015-03-12,Silver,Entertainment,Female,26448
12124,"Delhi, India",2015-01-04,Signature,Bills,Male,139483
12125,"Mumbai, India",2013-12-08,Gold,Bills,Male,37587
12126,"Delhi, India",2013-11-17,Silver,Food,Female,137266
12127,"Ahmedabad, India",2015-02-22,Silver,Entertainment,Male,92527
12128,"Bengaluru, India",2014-02-08,Silver,Entertainment,Female,192670
12129,"Delhi, India",2014-11-01,Platinum,Entertainment,Female,265220
12130,"Delhi, India",2015-01-26,Platinum,Bills,Female,17930
12131,"Delhi, India",2014-01-07,Signature,Food,Male,252276
12132,"Ahmedabad, India",2014-04-28,Gold,Grocery,Female,73098
12133,"Mumbai, India",2015-04-19,Silver,Food,Male,79147
12134,"Delhi, India",2014-10-20,Gold,Grocery,Male,176663
12135,"Mumbai, India",2014-03-25,Silver,Food,Female,113869
12136,"Delhi, India",2014-02-13,Signature,Food,Female,199131
12137,"Delhi, India",2014-03-31,Gold,Food,Female,230904
12138,"Delhi, India",2014-07-22,Silver,Food,Male,166395
12139,"Mumbai, India",2014-09-04,Silver,Grocery,Male,140457
12140,"Mumbai, India",2013-12-20,Signature,Food,Female,293741
12141,"Ahmedabad, India",2014-08-12,Platinum,Entertainment,Male,222396
12142,"Delhi, India",2014-01-09,Signature,Bills,Male,215294
12143,"Ahmedabad, India",2014-08-14,Signature,Grocery,Male,164958
12144,"Delhi, India",2015-02-10,Platinum,Grocery,Male,236187
12145,"Mumbai, India",2013-11-19,Gold,Grocery,Male,24753
12146,"Mumbai, India",2013-11-08,Platinum,Grocery,Male,170174
12147,"Delhi, India",2014-02-07,Platinum,Grocery,Female,11811
12148,"Ahmedabad, India",2014-02-01,Platinum,Bills,Male,8498
12149,"Delhi, India",2013-12-31,Gold,Food,Female,41506
12150,"Ahmedabad, India",2015-02-14,Platinum,Bills,Female,161821
12151,"Delhi, India",2014-01-01,Signature,Grocery,Male,7400
12152,"Delhi, India",2014-01-24,Platinum,Food,Female,54865
12153,"Delhi, India",2014-08-07,Gold,Fuel,Female,52777
12154,"Delhi, India",2015-05-06,Gold,Grocery,Male,248710
12155,"Bengaluru, India",2015-01-30,Platinum,Entertainment,Female,3928
12156,"Delhi, India",2015-04-24,Platinum,Bills,Female,276608
12157,"Mumbai, India",2014-08-21,Silver,Grocery,Female,216583
12158,"Ahmedabad, India",2014-10-25,Gold,Fuel,Female,215907
12159,"Ahmedabad, India",2014-12-10,Silver,Food,Female,231266
12160,"Bengaluru, India",2014-05-20,Gold,Entertainment,Female,270198
12161,"Ahmedabad, India",2015-04-01,Gold,Fuel,Male,211621
12162,"Ahmedabad, India",2013-12-24,Gold,Grocery,Male,233648
12163,"Delhi, India",2014-04-06,Signature,Bills,Male,290239
12164,"Ahmedabad, India",2014-01-31,Silver,Fuel,Female,185758
12165,"Delhi, India",2014-08-21,Platinum,Bills,Male,222789
12166,"Delhi, India",2014-11-12,Signature,Grocery,Female,276758
12167,"Delhi, India",2014-10-02,Signature,Grocery,Male,15613
12168,"Mumbai, India",2014-01-12,Platinum,Grocery,Female,128863
12169,"Delhi, India",2014-03-29,Signature,Bills,Male,115603
12170,"Mumbai, India",2014-11-06,Silver,Entertainment,Male,28913
12171,"Bengaluru, India",2013-11-15,Signature,Fuel,Male,41147
12172,"Mumbai, India",2015-01-24,Platinum,Grocery,Female,194768
12173,"Delhi, India",2015-01-18,Platinum,Grocery,Female,205265
12174,"Mumbai, India",2013-11-21,Gold,Grocery,Male,41848
12175,"Delhi, India",2014-10-05,Signature,Grocery,Male,117848
12176,"Bengaluru, India",2014-11-03,Platinum,Food,Female,172681
12177,"Bengaluru, India",2014-08-27,Silver,Grocery,Male,262641
12178,"Delhi, India",2014-09-10,Signature,Grocery,Male,75247
12179,"Mumbai, India",2014-09-07,Signature,Entertainment,Female,137341
12180,"Bengaluru, India",2014-09-07,Platinum,Bills,Female,61758
12181,"Delhi, India",2014-01-28,Silver,Fuel,Female,288445
12182,"Mumbai, India",2015-02-08,Platinum,Fuel,Male,290925
12183,"Delhi, India",2014-02-27,Signature,Entertainment,Male,33392
12184,"Delhi, India",2014-09-12,Gold,Bills,Male,168253
12185,"Ahmedabad, India",2013-10-15,Signature,Fuel,Male,287269
12186,"Mumbai, India",2014-03-03,Silver,Fuel,Female,186958
12187,"Mumbai, India",2014-07-09,Signature,Entertainment,Male,49514
12188,"Mumbai, India",2014-07-02,Signature,Entertainment,Male,67168
12189,"Bengaluru, India",2015-05-26,Gold,Fuel,Male,12590
12190,"Bengaluru, India",2014-05-27,Signature,Food,Male,181810
12191,"Bengaluru, India",2015-01-29,Platinum,Grocery,Female,76912
12192,"Ahmedabad, India",2014-12-02,Signature,Fuel,Male,224056
12193,"Delhi, India",2014-12-28,Gold,Grocery,Female,281136
12194,"Delhi, India",2015-04-19,Gold,Bills,Male,141172
12195,"Mumbai, India",2014-10-02,Signature,Bills,Male,70617
12196,"Mumbai, India",2014-08-02,Platinum,Grocery,Male,234502
12197,"Bengaluru, India",2014-12-26,Silver,Entertainment,Female,142791
12198,"Bengaluru, India",2013-12-17,Signature,Grocery,Male,179188
12199,"Delhi, India",2014-09-30,Platinum,Entertainment,Female,251874
12200,"Bengaluru, India",2013-12-14,Silver,Food,Female,173068
12201,"Delhi, India",2013-10-28,Signature,Entertainment,Female,136974
12202,"Ahmedabad, India",2013-12-12,Signature,Food,Female,252661
12203,"Bengaluru, India",2014-01-30,Silver,Entertainment,Female,37470
12204,"Mumbai, India",2015-03-31,Signature,Fuel,Male,113250
12205,"Bengaluru, India",2014-09-22,Signature,Entertainment,Female,250103
12206,"Ahmedabad, India",2014-12-21,Signature,Grocery,Female,133964
12207,"Mumbai, India",2014-07-12,Platinum,Entertainment,Female,121882
12208,"Delhi, India",2014-04-22,Silver,Food,Male,97902
12209,"Delhi, India",2014-06-08,Platinum,Bills,Female,274734
12210,"Ahmedabad, India",2014-11-25,Gold,Fuel,Male,174256
12211,"Ahmedabad, India",2015-01-14,Signature,Fuel,Male,141254
12212,"Ahmedabad, India",2014-05-09,Gold,Grocery,Female,56117
12213,"Mumbai, India",2014-10-31,Silver,Fuel,Male,68866
12214,"Bengaluru, India",2014-01-24,Platinum,Entertainment,Male,206381
12215,"Delhi, India",2013-12-15,Silver,Fuel,Female,53903
12216,"Delhi, India",2013-12-19,Silver,Fuel,Male,23271
12217,"Mumbai, India",2015-01-11,Signature,Entertainment,Male,1240
12218,"Ahmedabad, India",2014-02-21,Platinum,Grocery,Female,191537
12219,"Bengaluru, India",2013-11-24,Platinum,Fuel,Male,108465
12220,"Ahmedabad, India",2014-01-31,Gold,Grocery,Female,75608
12221,"Mumbai, India",2015-02-02,Silver,Fuel,Female,186193
12222,"Bengaluru, India",2013-10-31,Gold,Bills,Female,12192
12223,"Bengaluru, India",2014-01-30,Platinum,Grocery,Male,226403
12224,"Bengaluru, India",2014-10-20,Signature,Grocery,Male,70664
12225,"Delhi, India",2014-06-26,Gold,Food,Female,38762
12226,"Mumbai, India",2015-03-25,Signature,Grocery,Female,188168
12227,"Bengaluru, India",2015-04-03,Signature,Bills,Female,126353
12228,"Mumbai, India",2014-07-13,Platinum,Fuel,Female,21307
12229,"Bengaluru, India",2014-06-18,Platinum,Food,Female,185517
12230,"Delhi, India",2014-05-08,Gold,Fuel,Male,48863
12231,"Ahmedabad, India",2013-12-10,Platinum,Fuel,Male,198741
12232,"Mumbai, India",2013-11-05,Silver,Grocery,Female,262898
12233,"Delhi, India",2013-10-04,Platinum,Entertainment,Male,237165
12234,"Bengaluru, India",2013-12-19,Platinum,Food,Male,25619
12235,"Bengaluru, India",2014-04-11,Signature,Entertainment,Male,270610
12236,"Ahmedabad, India",2013-12-25,Silver,Bills,Male,42511
12237,"Mumbai, India",2014-03-12,Signature,Food,Female,156017
12238,"Delhi, India",2015-01-08,Silver,Bills,Male,200475
12239,"Bengaluru, India",2013-12-08,Gold,Bills,Female,157978
12240,"Mumbai, India",2015-03-28,Silver,Bills,Female,199306
12241,"Delhi, India",2014-05-04,Signature,Fuel,Male,51590
12242,"Mumbai, India",2014-01-09,Silver,Food,Male,246198
12243,"Delhi, India",2014-05-10,Gold,Bills,Female,120543
12244,"Delhi, India",2014-05-11,Gold,Fuel,Male,139841
12245,"Delhi, India",2014-09-14,Gold,Bills,Female,220258
12246,"Mumbai, India",2014-01-15,Gold,Food,Male,132481
12247,"Bengaluru, India",2014-12-15,Silver,Grocery,Male,61692
12248,"Mumbai, India",2015-05-14,Platinum,Fuel,Male,88082
12249,"Delhi, India",2014-06-12,Silver,Bills,Female,174952
12250,"Delhi, India",2014-03-31,Signature,Grocery,Male,209987
12251,"Ahmedabad, India",2015-05-22,Gold,Grocery,Female,189119
12252,"Bengaluru, India",2014-01-11,Silver,Fuel,Male,255656
12253,"Bengaluru, India",2014-08-04,Platinum,Bills,Male,121667
12254,"Ahmedabad, India",2013-11-09,Silver,Food,Female,19608
12255,"Bengaluru, India",2014-11-14,Platinum,Grocery,Female,217503
12256,"Bengaluru, India",2014-07-06,Signature,Entertainment,Female,153348
12257,"Ahmedabad, India",2014-01-27,Gold,Bills,Male,205550
12258,"Mumbai, India",2014-02-25,Platinum,Grocery,Female,107984
12259,"Ahmedabad, India",2015-05-16,Platinum,Grocery,Male,77573
12260,"Bengaluru, India",2015-03-16,Silver,Bills,Male,115115
12261,"Ahmedabad, India",2014-03-27,Platinum,Fuel,Female,5099
12262,"Bengaluru, India",2015-02-26,Silver,Grocery,Female,209839
12263,"Mumbai, India",2015-02-10,Silver,Grocery,Male,119345
12264,"Ahmedabad, India",2013-11-08,Silver,Bills,Female,55064
12265,"Delhi, India",2014-10-03,Silver,Fuel,Male,218150
12266,"Delhi, India",2014-02-01,Signature,Fuel,Male,79090
12267,"Delhi, India",2014-03-13,Platinum,Entertainment,Male,89747
12268,"Bengaluru, India",2013-11-23,Platinum,Fuel,Male,261642
12269,"Bengaluru, India",2013-12-15,Signature,Bills,Female,118536
12270,"Mumbai, India",2014-11-08,Signature,Entertainment,Female,232296
12271,"Mumbai, India",2015-01-08,Silver,Bills,Female,299784
12272,"Bengaluru, India",2013-10-12,Signature,Fuel,Male,26752
12273,"Ahmedabad, India",2013-10-21,Silver,Bills,Male,6528
12274,"Bengaluru, India",2014-01-24,Silver,Food,Female,50498
12275,"Bengaluru, India",2014-08-22,Gold,Food,Male,211011
12276,"Delhi, India",2015-03-13,Gold,Fuel,Male,111650
12277,"Mumbai, India",2013-10-10,Silver,Grocery,Female,90839
12278,"Mumbai, India",2014-08-06,Gold,Food,Male,295234
12279,"Ahmedabad, India",2014-12-24,Platinum,Grocery,Male,88517
12280,"Mumbai, India",2014-08-13,Platinum,Fuel,Female,246458
12281,"Bengaluru, India",2015-03-14,Signature,Entertainment,Male,75792
12282,"Ahmedabad, India",2013-12-02,Platinum,Grocery,Male,200492
12283,"Delhi, India",2015-01-15,Gold,Fuel,Male,251900
12284,"Delhi, India",2014-09-29,Gold,Entertainment,Female,200657
12285,"Bengaluru, India",2014-07-04,Signature,Bills,Male,297255
12286,"Mumbai, India",2014-01-06,Silver,Bills,Male,288572
12287,"Mumbai, India",2014-06-28,Platinum,Entertainment,Male,133486
12288,"Mumbai, India",2014-10-16,Platinum,Bills,Female,56880
12289,"Mumbai, India",2014-09-16,Gold,Bills,Female,109118
12290,"Mumbai, India",2015-05-12,Gold,Bills,Male,84124
12291,"Mumbai, India",2014-10-30,Gold,Grocery,Female,135532
12292,"Ahmedabad, India",2013-12-19,Silver,Bills,Female,237753
12293,"Mumbai, India",2013-12-25,Gold,Food,Male,294624
12294,"Mumbai, India",2014-08-01,Silver,Grocery,Male,245860
12295,"Bengaluru, India",2013-12-26,Gold,Fuel,Female,107051
12296,"Bengaluru, India",2015-05-10,Gold,Entertainment,Female,194659
12297,"Ahmedabad, India",2014-04-27,Signature,Food,Female,250163
12298,"Delhi, India",2013-12-23,Gold,Food,Female,9920
12299,"Bengaluru, India",2013-10-06,Platinum,Grocery,Female,172280
12300,"Bengaluru, India",2015-02-27,Gold,Food,Male,41404
12301,"Bengaluru, India",2013-11-13,Platinum,Fuel,Female,11198
12302,"Mumbai, India",2015-05-22,Silver,Food,Female,226206
12303,"Ahmedabad, India",2014-06-06,Platinum,Food,Male,236782
12304,"Bengaluru, India",2015-05-22,Silver,Fuel,Male,42785
12305,"Delhi, India",2015-03-02,Gold,Food,Female,159250
12306,"Delhi, India",2014-08-15,Signature,Entertainment,Female,173450
12307,"Delhi, India",2014-06-13,Signature,Fuel,Male,51582
12308,"Ahmedabad, India",2014-05-22,Signature,Grocery,Male,82565
12309,"Bengaluru, India",2015-03-17,Silver,Food,Male,99155
12310,"Bengaluru, India",2014-10-31,Platinum,Bills,Male,274157
12311,"Mumbai, India",2014-04-18,Gold,Grocery,Male,153183
12312,"Bengaluru, India",2014-09-17,Silver,Fuel,Male,59805
12313,"Mumbai, India",2015-04-14,Gold,Entertainment,Male,299597
12314,"Bengaluru, India",2014-01-13,Silver,Bills,Female,97472
12315,"Bengaluru, India",2014-03-22,Signature,Fuel,Male,107612
12316,"Mumbai, India",2014-01-18,Gold,Bills,Female,201219
12317,"Delhi, India",2014-04-05,Silver,Food,Female,83196
12318,"Bengaluru, India",2014-09-27,Gold,Bills,Female,43797
12319,"Delhi, India",2014-07-13,Signature,Grocery,Male,195138
12320,"Bengaluru, India",2014-01-20,Platinum,Food,Female,204089
12321,"Ahmedabad, India",2014-12-04,Silver,Entertainment,Female,72100
12322,"Ahmedabad, India",2014-08-07,Silver,Fuel,Male,130891
12323,"Bengaluru, India",2014-06-07,Gold,Entertainment,Male,10931
12324,"Ahmedabad, India",2015-03-25,Platinum,Food,Male,241088
12325,"Bengaluru, India",2014-03-28,Silver,Fuel,Female,171709
12326,"Bengaluru, India",2014-12-29,Signature,Entertainment,Female,135869
12327,"Ahmedabad, India",2013-12-23,Silver,Bills,Male,65716
12328,"Mumbai, India",2014-07-07,Signature,Grocery,Female,84883
12329,"Mumbai, India",2014-07-30,Signature,Bills,Male,32221
12330,"Delhi, India",2014-10-12,Silver,Bills,Female,117137
12331,"Bengaluru, India",2014-03-03,Silver,Food,Female,151585
12332,"Delhi, India",2014-11-02,Silver,Grocery,Male,22425
12333,"Delhi, India",2013-10-18,Signature,Grocery,Male,39183
12334,"Bengaluru, India",2015-04-26,Platinum,Food,Male,281474
12335,"Delhi, India",2014-05-01,Platinum,Entertainment,Male,26019
12336,"Bengaluru, India",2015-05-01,Platinum,Food,Male,12748
12337,"Bengaluru, India",2014-06-21,Platinum,Grocery,Male,178523
12338,"Mumbai, India",2015-04-13,Signature,Grocery,Male,295781
12339,"Mumbai, India",2014-12-03,Silver,Fuel,Male,66086
12340,"Ahmedabad, India",2014-12-18,Gold,Bills,Male,245768
12341,"Bengaluru, India",2015-01-11,Platinum,Entertainment,Male,209406
12342,"Mumbai, India",2014-05-20,Gold,Fuel,Male,87638
12343,"Delhi, India",2015-04-09,Silver,Food,Male,278793
12344,"Delhi, India",2014-08-04,Signature,Entertainment,Male,240140
12345,"Ahmedabad, India",2014-06-23,Silver,Food,Female,22050
12346,"Bengaluru, India",2014-07-18,Platinum,Food,Female,7504
12347,"Bengaluru, India",2014-04-08,Platinum,Fuel,Male,273690
12348,"Mumbai, India",2013-10-17,Platinum,Grocery,Female,134850
12349,"Bengaluru, India",2015-05-08,Platinum,Food,Male,32812
12350,"Ahmedabad, India",2013-10-18,Signature,Bills,Female,222885
12351,"Bengaluru, India",2013-12-16,Silver,Bills,Female,31281
12352,"Mumbai, India",2015-03-24,Platinum,Grocery,Female,249069
12353,"Delhi, India",2014-12-16,Gold,Grocery,Male,3999
12354,"Delhi, India",2014-02-21,Platinum,Grocery,Female,23597
12355,"Ahmedabad, India",2013-10-07,Platinum,Food,Male,25685
12356,"Bengaluru, India",2013-10-09,Platinum,Fuel,Female,158261
12357,"Bengaluru, India",2014-11-20,Gold,Fuel,Female,240997
12358,"Mumbai, India",2015-03-29,Platinum,Food,Female,134276
12359,"Delhi, India",2014-06-28,Signature,Fuel,Female,194699
12360,"Delhi, India",2014-06-22,Signature,Grocery,Male,192840
12361,"Mumbai, India",2014-01-17,Gold,Grocery,Male,155980
12362,"Mumbai, India",2014-03-25,Signature,Grocery,Male,138431
12363,"Ahmedabad, India",2015-04-23,Signature,Grocery,Female,287520
12364,"Delhi, India",2014-04-02,Gold,Grocery,Male,33564
12365,"Bengaluru, India",2014-10-10,Platinum,Entertainment,Male,228254
12366,"Delhi, India",2014-02-20,Silver,Bills,Male,97365
12367,"Mumbai, India",2014-01-13,Platinum,Food,Female,233445
12368,"Ahmedabad, India",2014-11-03,Signature,Fuel,Female,232853
12369,"Bengaluru, India",2014-11-14,Signature,Grocery,Female,258512
12370,"Bengaluru, India",2014-07-25,Gold,Food,Male,196772
12371,"Bengaluru, India",2013-10-13,Signature,Entertainment,Male,271916
12372,"Ahmedabad, India",2014-07-24,Signature,Food,Male,140763
12373,"Mumbai, India",2014-09-26,Silver,Fuel,Male,134321
12374,"Mumbai, India",2013-10-09,Silver,Entertainment,Male,264150
12375,"Bengaluru, India",2014-09-12,Platinum,Fuel,Female,20530
12376,"Delhi, India",2014-01-21,Platinum,Fuel,Male,169524
12377,"Mumbai, India",2014-11-30,Silver,Entertainment,Female,99928
12378,"Bengaluru, India",2014-04-05,Gold,Grocery,Female,265467
12379,"Bengaluru, India",2015-02-06,Silver,Entertainment,Female,163191
12380,"Mumbai, India",2013-12-11,Silver,Food,Female,117735
12381,"Delhi, India",2013-11-22,Gold,Food,Female,186244
12382,"Ahmedabad, India",2015-05-07,Gold,Food,Female,56799
12383,"Ahmedabad, India",2013-10-06,Silver,Food,Female,34627
12384,"Delhi, India",2014-11-01,Platinum,Grocery,Male,97283
12385,"Ahmedabad, India",2014-02-22,Gold,Grocery,Female,16271
12386,"Mumbai, India",2014-06-28,Silver,Fuel,Male,245226
12387,"Ahmedabad, India",2014-05-16,Silver,Entertainment,Female,220932
12388,"Ahmedabad, India",2014-01-23,Gold,Bills,Female,6309
12389,"Mumbai, India",2014-09-22,Silver,Fuel,Female,121194
12390,"Delhi, India",2015-04-21,Silver,Grocery,Female,102513
12391,"Delhi, India",2014-04-06,Platinum,Food,Female,245554
12392,"Ahmedabad, India",2014-01-23,Silver,Fuel,Female,199159
12393,"Mumbai, India",2014-02-09,Platinum,Bills,Female,186126
12394,"Mumbai, India",2014-05-21,Gold,Grocery,Female,292553
12395,"Mumbai, India",2013-12-27,Platinum,Food,Male,149072
12396,"Ahmedabad, India",2014-08-23,Gold,Entertainment,Female,273719
